id,score,probability
174033,675.236862,0.261294
247864,575.678438,0.584414
156989,546.649950,0.677725
153114,514.092827,0.767576
37578,616.015314,0.445648
131528,644.632125,0.350923
76884,535.422638,0.710740
164055,606.383658,0.478826
110804,659.050023,0.306856
122801,639.864442,0.366122
10348,570.871870,0.600501
159421,567.669673,0.611101
64385,657.032531,0.312837
97961,583.278440,0.558619
247211,623.540355,0.420045
3098,577.748265,0.577428
121066,621.901991,0.425588
172300,571.812442,0.597368
146598,522.669087,0.745695
104833,552.591650,0.659478
197179,587.890239,0.542802
40773,635.015990,0.381857
84252,594.237333,0.520897
1121,574.720739,0.587634
24443,680.242112,0.248124
187086,659.877625,0.304422
83801,611.825485,0.460039
182709,569.626484,0.604635
114296,641.030838,0.362378
88080,633.282072,0.387546
206089,571.650232,0.597909
215805,608.767606,0.470585
141799,683.277123,0.240358
56878,723.838538,0.152773
120840,611.160893,0.462328
128928,606.813975,0.477338
140011,628.255403,0.404210
16104,650.865185,0.331504
8988,682.580442,0.242126
59016,631.508896,0.393397
113725,578.481068,0.574947
149501,659.981238,0.304117
153594,612.224424,0.458665
249386,640.081950,0.365423
229047,595.014939,0.518206
91570,655.271225,0.318110
40107,626.519597,0.410018
6389,636.295372,0.377679
159759,638.245352,0.371347
84681,630.917015,0.395357
68994,672.857563,0.267710
161059,516.039737,0.762727
61694,665.162209,0.289135
137548,516.779073,0.760867
67219,601.256968,0.496581
29498,607.843211,0.473779
8181,519.707601,0.753402
46048,645.818003,0.347188
29826,619.946009,0.432229
165162,660.393065,0.302911
101927,641.434199,0.361087
153484,524.289891,0.741411
237570,611.697267,0.460480
103268,684.331527,0.237700
106720,587.205620,0.545156
66882,667.760552,0.281788
123796,647.388212,0.342271
138688,547.663211,0.674650
152548,666.216182,0.286141
117638,583.288900,0.558583
10594,645.564943,0.347984
121546,545.930794,0.679899
236284,581.338392,0.565240
36174,597.375295,0.510033
147957,671.778111,0.270654
107815,671.931879,0.270234
38529,580.718144,0.567351
209536,533.009666,0.717569
224174,674.758030,0.262577
48720,538.715522,0.701266
152384,657.728402,0.310767
65557,627.748801,0.405903
22293,565.304084,0.618866
116397,623.112429,0.421491
229928,662.283935,0.297404
96762,564.126780,0.622708
33039,659.988882,0.304095
93272,648.203125,0.339732
181031,610.487192,0.464651
158335,545.639173,0.680778
71522,694.469111,0.213179
14389,597.242525,0.510493
221562,591.877554,0.529055
28624,534.312999,0.713893
137657,567.187346,0.612689
126103,660.960185,0.301253
233072,616.425555,0.444244
59048,527.433710,0.732968
178646,647.535818,0.341810
47025,685.377663,0.235082
180622,597.323164,0.510213
22404,599.531270,0.502562
30503,629.610688,0.399694
62415,637.948633,0.372308
205433,619.744868,0.432914
18729,565.349283,0.618718
64336,612.507487,0.457691
35505,678.088884,0.253735
36339,638.450350,0.370684
59864,611.055826,0.462690
9011,609.347862,0.468582
24007,644.839315,0.350269
66923,639.059607,0.368715
126609,602.433660,0.492504
12658,747.983648,0.114281
18564,534.206421,0.714194
40316,567.466025,0.611772
82077,600.932637,0.497705
218563,611.238134,0.462062
22676,567.822662,0.610597
38787,610.615360,0.464209
146768,692.723619,0.217266
126210,627.655571,0.406214
105030,675.386149,0.260895
26220,634.063333,0.384979
120580,613.089983,0.455688
66283,640.513875,0.364035
30889,639.104434,0.368571
103794,668.124778,0.280767
215436,642.655160,0.357191
248484,604.018830,0.487012
20318,633.643666,0.386357
167593,674.293669,0.263826
93071,550.387280,0.666307
230221,566.196120,0.615945
83249,602.403831,0.492607
142124,589.996266,0.535548
242732,542.461939,0.690273
140710,616.613536,0.443600
143859,685.193763,0.235540
81889,574.127919,0.589624
49241,615.020393,0.449058
57601,671.992073,0.270069
87422,617.260528,0.441388
246487,530.896861,0.723467
88414,653.419013,0.323705
78410,628.340643,0.403926
191876,684.612291,0.236995
57832,609.065073,0.469558
165881,610.906061,0.463207
145676,567.050060,0.613141
79734,654.377283,0.320804
188704,622.699053,0.422889
102468,553.039098,0.658084
8386,563.216712,0.625667
216574,567.503552,0.611648
145680,590.317428,0.534440
69972,686.854071,0.231421
231861,667.344948,0.282955
146669,562.145836,0.629138
166035,593.522849,0.523368
11468,622.235855,0.424457
132020,557.553391,0.643866
151528,635.124008,0.381503
159726,587.632285,0.543689
229750,565.958502,0.616724
156381,660.747737,0.301873
122041,629.610688,0.399694
35737,559.817332,0.636638
7714,617.491494,0.440598
10,623.441001,0.420381
85263,642.421200,0.357936
200669,635.732611,0.379514
243852,652.043839,0.327893
103609,694.028297,0.214206
44516,567.491137,0.611689
71153,572.440615,0.595272
201481,608.186866,0.472591
30346,618.061091,0.438653
189844,604.001039,0.487074
163246,595.921634,0.515067
108644,626.842596,0.408936
187827,558.943742,0.639434
31759,557.379258,0.644420
32782,629.578462,0.399801
114069,674.201875,0.264073
88224,639.251290,0.368097
130097,639.937160,0.365888
132682,580.090775,0.569485
240092,572.227732,0.595983
246050,636.665606,0.376474
17562,615.423048,0.447677
243146,599.036990,0.504275
239015,583.745613,0.557022
20077,621.255279,0.427781
140472,679.424972,0.250243
237280,611.855949,0.459934
93321,675.711895,0.260025
67967,633.711108,0.386136
115635,626.574763,0.409833
168577,698.015599,0.205048
83248,652.396274,0.326817
214145,651.020194,0.331028
71287,689.698269,0.224483
13538,694.430908,0.213268
49723,559.368892,0.638074
21990,519.541200,0.753830
144645,610.983855,0.462938
35224,691.779837,0.219499
225762,659.932660,0.304260
209145,642.572195,0.357455
110266,665.903674,0.287027
90878,566.789278,0.613998
144117,603.312094,0.489460
46448,545.639173,0.680778
213626,648.885803,0.337613
208297,593.836365,0.522284
146987,565.845579,0.617094
45022,538.419209,0.702126
153192,566.037655,0.616464
142401,616.825426,0.442875
198744,621.658461,0.426413
127453,664.056239,0.292296
44086,659.399680,0.305826
37150,706.012013,0.187568
237529,644.686406,0.350752
79223,622.410612,0.423865
35014,637.021406,0.375316
97239,689.269119,0.225520
122249,592.771026,0.525968
128047,675.934695,0.259431
139317,627.610891,0.406364
9980,685.362292,0.235120
233646,632.345305,0.390633
85224,569.124288,0.606298
87641,604.920962,0.483888
134302,560.120951,0.635663
128548,566.440667,0.615143
82135,668.765135,0.278978
58843,706.681459,0.186158
66877,541.297329,0.693714
89951,722.635258,0.154944
92202,677.655120,0.254875
54169,625.390151,0.413811
197700,598.453460,0.506297
113634,653.964602,0.322052
73257,701.575845,0.197120
246028,585.656821,0.550475
241715,602.071681,0.493758
109324,642.599148,0.357369
225003,646.270752,0.345767
114415,714.310374,0.170664
8890,571.238528,0.599281
168766,604.179521,0.486456
206380,621.101136,0.428304
163169,621.873109,0.425686
65226,636.072790,0.378405
106538,485.883056,0.830017
751,644.702290,0.350702
98648,685.707072,0.234262
241513,646.759026,0.344237
241525,650.466844,0.332729
81206,615.717825,0.446667
89387,595.466036,0.516645
694,607.053618,0.476509
51581,698.299981,0.204407
78622,538.679663,0.701370
130852,611.453883,0.461319
32656,582.981548,0.559634
230788,649.920909,0.334411
100652,638.064971,0.371931
59896,627.954195,0.405216
40603,475.955245,0.848563
44793,694.716091,0.212605
87762,612.712879,0.456985
169459,616.797327,0.442972
204173,701.430822,0.197439
52488,559.430720,0.637876
90413,646.083106,0.346356
161431,619.913207,0.432341
8102,593.026076,0.525086
31362,608.877038,0.470207
168345,657.530443,0.311355
239272,591.480184,0.530427
121499,692.228993,0.218434
6751,673.502694,0.265961
107991,490.270476,0.821262
210118,615.924262,0.445960
125303,608.501834,0.471503
206946,615.742728,0.446582
26646,578.900079,0.573527
122476,602.909972,0.490853
236558,576.817372,0.580574
116634,571.855678,0.597224
227687,651.779246,0.328702
3394,597.045365,0.511176
209864,576.890850,0.580326
40061,641.563594,0.360673
221160,650.719248,0.331952
22437,650.061611,0.333977
115298,628.818869,0.402330
167522,524.273336,0.741455
60435,615.717825,0.446667
180025,667.484167,0.282564
221622,634.878031,0.382308
248985,643.890238,0.353270
123051,554.487718,0.653551
43606,626.293668,0.410776
106228,616.816972,0.442904
202849,665.516817,0.288125
127411,660.621399,0.302243
236293,717.632954,0.164243
122250,572.321002,0.595672
229785,694.310201,0.213548
167500,657.936140,0.310151
233214,621.697004,0.426283
126779,541.765067,0.692335
215039,655.447863,0.317579
162562,628.926220,0.401973
11618,629.181611,0.401122
33281,567.399763,0.611990
160687,598.080101,0.507591
232698,574.978021,0.586770
190393,678.198494,0.253447
104676,569.496436,0.605066
18803,615.321763,0.448025
146369,527.267058,0.733420
174016,574.068476,0.589824
133430,567.685318,0.611050
154225,618.779614,0.436202
213721,604.911520,0.483921
170366,593.379081,0.523866
41951,575.228142,0.585929
18219,629.665700,0.399511
91952,638.938279,0.369107
234504,704.936164,0.189852
94326,589.830865,0.536118
247797,602.569863,0.492032
69246,556.920276,0.645876
193558,655.045378,0.318789
89192,552.287275,0.660425
246552,630.354069,0.397224
124296,629.940662,0.398597
100909,677.607126,0.255001
80105,747.819671,0.114511
95024,578.840088,0.573731
239125,626.676779,0.409491
185077,663.147767,0.294908
57415,664.174734,0.291956
49308,685.114627,0.235738
167758,657.404059,0.311731
204875,641.808114,0.359892
211957,551.292277,0.663511
218470,541.170332,0.694088
198086,533.186303,0.717072
168463,650.494765,0.332643
27641,560.408853,0.634738
48887,635.517333,0.380218
101999,662.265366,0.297458
12307,649.354945,0.336160
113935,652.731107,0.325797
138659,643.323423,0.355067
148490,543.090229,0.688408
214604,581.953723,0.563142
89796,648.382274,0.339175
222939,659.221863,0.306350
123929,616.218299,0.444953
191294,539.322031,0.699501
95820,717.111583,0.165238
70369,533.515728,0.716145
26361,634.240165,0.384399
84743,631.441861,0.393619
166277,626.329480,0.410656
44568,582.206881,0.562279
152792,646.654534,0.344564
225225,511.280131,0.774460
218413,638.701139,0.369873
65413,564.302908,0.622134
139617,649.449477,0.335867
58928,623.483362,0.420237
207020,568.760176,0.607502
93206,616.445786,0.444174
193171,602.806905,0.491210
183457,601.770945,0.494800
146212,589.337508,0.537818
67420,574.382184,0.588771
204056,659.437319,0.305716
30872,527.912856,0.731666
80031,532.628541,0.718638
205383,609.963724,0.466456
27718,659.877625,0.304422
157801,634.826523,0.382477
52957,571.702833,0.597734
148318,597.749823,0.508735
39335,692.963697,0.216700
53020,561.196202,0.632204
172490,639.864442,0.366122
47399,646.967626,0.343585
229952,586.167911,0.548721
201590,573.972357,0.590146
54063,647.284056,0.342596
11199,691.646345,0.219816
173551,714.504520,0.170283
237992,661.445807,0.299838
98926,601.264753,0.496554
62044,719.784527,0.160190
140616,697.974409,0.205142
43029,600.564518,0.498981
249515,533.919146,0.715006
41957,682.509872,0.242306
92205,618.367840,0.437606
18487,512.925459,0.770451
122843,621.361298,0.427421
74336,564.140904,0.622662
106692,654.748725,0.319683
40009,547.611101,0.674808
169959,606.266944,0.479230
71158,623.281471,0.420919
105109,539.035296,0.700336
78671,675.830040,0.259710
158922,636.909639,0.375680
97130,670.361094,0.274549
110605,656.254111,0.315161
215621,693.794099,0.214753
147275,669.125788,0.277973
33139,712.505755,0.174234
88486,646.401180,0.345358
42614,596.191080,0.514134
172776,597.280978,0.510359
40487,583.098699,0.559233
74741,687.245907,0.230456
243452,509.877010,0.777839
72012,534.536617,0.713259
197210,565.747264,0.617416
235348,639.321484,0.367871
37564,611.674436,0.460559
85947,526.149723,0.736437
2577,594.329110,0.520580
193560,663.534763,0.293794
227768,606.348423,0.478948
21297,665.487957,0.288207
210179,622.114656,0.424867
37794,709.524042,0.180262
9474,748.558614,0.113477
232162,587.918214,0.542705
21190,638.520617,0.370456
71842,554.861150,0.652378
73270,671.837502,0.270492
167391,641.808937,0.359889
200192,596.563611,0.512844
222799,636.777694,0.376109
135046,609.874145,0.466765
199709,619.629101,0.433308
40628,663.361361,0.294293
124309,647.107837,0.343146
162986,685.184194,0.235564
107125,629.396225,0.400407
134373,577.636564,0.577806
167425,648.587453,0.338538
61119,610.632918,0.464148
154709,583.644377,0.557368
76059,577.901594,0.576909
157920,605.793917,0.480867
115001,645.150525,0.349288
79955,640.305838,0.364703
152667,640.476964,0.364154
97666,667.828267,0.281598
110224,597.863676,0.508341
231281,659.506219,0.305513
44449,572.020750,0.596674
213514,601.685368,0.495097
31009,558.828217,0.639804
230480,684.706430,0.236759
122732,601.685368,0.495097
144025,625.131554,0.414681
191615,519.678969,0.753476
20288,631.717498,0.392707
46124,540.962999,0.694698
61301,583.806100,0.556815
194439,648.722970,0.338118
28487,598.822684,0.505018
119469,694.310201,0.213548
50840,617.469107,0.440675
106373,588.806982,0.539646
201623,571.035563,0.599956
190033,603.703119,0.488106
243627,654.330117,0.320946
161157,630.076636,0.398145
4099,615.321763,0.448025
190474,551.205126,0.663781
197784,727.910186,0.145609
4076,538.644568,0.701472
238902,588.041397,0.542282
39517,627.274194,0.407490
48860,659.327656,0.306038
228455,651.840214,0.328515
202065,596.237096,0.513975
62046,566.196120,0.615945
96831,547.068096,0.676458
112480,623.866143,0.418945
201244,625.205571,0.414432
77469,588.955191,0.539136
225243,620.610682,0.429970
119982,565.243595,0.619064
178996,652.678822,0.325956
151795,626.257205,0.410898
34744,703.731332,0.192434
15096,547.611021,0.674809
233506,616.238888,0.444883
113487,585.255523,0.551851
35482,547.179019,0.676121
28470,532.478573,0.719058
6412,575.775411,0.584087
124518,621.783642,0.425989
249449,605.172717,0.483017
26032,626.843353,0.408933
177710,608.187109,0.472591
227720,561.046234,0.632687
85664,674.293669,0.263826
112227,646.125066,0.346224
165707,598.251444,0.506997
86736,579.046964,0.573029
175811,613.429417,0.454521
136677,560.076077,0.635807
246937,663.302317,0.294463
19628,641.143687,0.362016
94391,532.478573,0.719058
215433,624.481453,0.416870
128667,579.882410,0.570193
171997,695.041947,0.211850
108229,633.299604,0.387489
189468,587.414286,0.544439
87414,657.443367,0.311614
91128,575.684687,0.584392
191547,571.852861,0.597234
151413,644.468337,0.351441
81044,588.246040,0.541577
52459,548.168281,0.673111
64288,527.433710,0.732968
221830,581.955612,0.563136
20337,586.615602,0.547183
17666,643.799057,0.353558
179015,621.025321,0.428561
77410,702.995044,0.194025
51681,605.000540,0.483613
94707,574.789691,0.587403
69299,614.458105,0.450987
51713,715.122630,0.169076
43626,683.145558,0.240691
59341,580.565801,0.567870
206978,743.150353,0.121240
130830,606.269908,0.479220
60637,579.533596,0.571378
205109,611.868623,0.459890
48301,699.990685,0.200621
103294,555.447628,0.650532
216621,595.938132,0.515010
202865,624.298500,0.417487
147589,669.248003,0.277633
13222,541.012438,0.694553
120921,664.077653,0.292235
25144,577.318071,0.578883
132639,712.609879,0.174027
220702,562.817494,0.626963
191800,698.785127,0.203315
102350,542.240224,0.690930
211939,636.216074,0.377938
27748,627.274194,0.407490
82758,642.880112,0.356475
110776,646.626781,0.344651
56638,599.841968,0.501485
155010,591.857461,0.529124
50118,686.976114,0.231120
27593,622.048193,0.425092
199524,531.354300,0.722196
229877,650.717581,0.331957
239667,581.210736,0.565674
116444,671.983919,0.270091
246237,638.529579,0.370427
78675,573.103490,0.593056
118546,647.482108,0.341978
5415,658.640002,0.308067
105433,544.802576,0.683293
226972,633.915515,0.385464
196805,590.881758,0.532493
183865,600.214963,0.500192
15668,528.515284,0.730023
71048,617.034579,0.442160
200034,583.034525,0.559453
215133,649.855482,0.334613
63774,575.259172,0.585824
4472,655.817657,0.316469
8297,593.097602,0.524839
26360,618.432156,0.437387
141366,586.034703,0.549178
160924,550.429016,0.666178
237659,618.354848,0.437651
158037,649.497887,0.335718
186401,545.930794,0.679899
245956,621.263588,0.427753
242695,624.926056,0.415373
20504,627.934919,0.405280
218678,622.748179,0.422723
245594,656.164449,0.315430
190469,596.068390,0.514559
142885,588.337651,0.541262
2952,674.670716,0.262812
44142,658.509382,0.308453
242556,601.117400,0.497065
185683,587.046506,0.545703
149883,669.726915,0.276304
95041,693.879631,0.214553
97103,567.559886,0.611463
182621,722.899880,0.154465
79288,659.221863,0.306350
22764,655.115367,0.318579
67389,601.085236,0.497176
43424,710.883813,0.177493
203381,598.023931,0.507785
45637,620.966081,0.428763
230659,664.438316,0.291202
226276,601.967093,0.494120
132212,622.049746,0.425087
168214,548.605518,0.671776
27868,543.977121,0.685765
529,600.564518,0.498981
146948,617.886587,0.439249
46388,638.796631,0.369564
237572,608.981163,0.469848
200796,637.797148,0.372798
110618,590.272862,0.534594
99714,585.095375,0.552400
30932,638.565009,0.370313
155039,622.547181,0.423403
41904,607.964425,0.473360
172888,595.315585,0.517166
101953,675.115428,0.261619
65852,567.148714,0.612816
8094,720.735431,0.158424
120574,508.337730,0.781505
94102,576.913818,0.580248
11451,620.239511,0.431231
119739,654.399907,0.320736
150930,607.978825,0.473310
238021,587.946052,0.542610
248987,628.916194,0.402006
10854,558.959099,0.639385
120610,710.565142,0.178139
225786,592.669881,0.526317
156298,593.041474,0.525033
158398,548.073858,0.673399
219201,631.001101,0.395078
167924,600.509466,0.499172
208820,520.244173,0.752017
52760,590.635250,0.533344
225156,565.762461,0.617366
9271,580.718144,0.567351
30637,692.240809,0.218406
233311,650.604060,0.332306
171076,599.899258,0.501287
158625,674.261850,0.263911
245227,639.540831,0.367164
95232,587.881981,0.542830
122684,627.633334,0.406289
38624,648.814510,0.337834
155301,708.172139,0.183048
209545,600.536037,0.499080
161402,651.838175,0.328521
161878,606.375834,0.478853
25609,581.777527,0.563743
152264,665.349440,0.288602
128206,655.815626,0.316475
88745,615.154402,0.448599
42884,553.499922,0.656645
38638,675.704464,0.260045
69620,582.934140,0.559796
143908,633.701101,0.386168
244217,621.559688,0.426748
200145,636.227338,0.377901
14427,541.606249,0.692804
150886,582.731503,0.560488
1424,603.109073,0.490163
154135,547.616256,0.674793
163756,608.162037,0.472677
138314,636.132414,0.378210
78551,587.341368,0.544689
75585,527.300289,0.733330
48706,553.619208,0.656272
215529,637.382859,0.374142
224353,651.691743,0.328969
111756,613.584377,0.453988
32113,625.618595,0.413043
97815,631.616989,0.393039
89938,551.941201,0.661500
58230,673.433494,0.266148
183567,590.072393,0.535285
10219,646.351571,0.345513
158653,576.952935,0.580116
48878,589.553236,0.537075
191684,619.979702,0.432115
80,609.569142,0.467818
109479,598.080101,0.507591
169859,587.760409,0.543248
170143,638.679916,0.369941
63793,580.611361,0.567715
123301,661.706432,0.299080
173093,627.655571,0.406214
20258,636.536852,0.376893
144630,684.364749,0.237616
98024,541.999375,0.691642
110040,612.413369,0.458015
249065,591.587432,0.530057
83755,616.445786,0.444174
212804,566.023131,0.616512
148070,659.331065,0.306028
184583,579.040047,0.573053
153329,629.249045,0.400897
20173,634.061229,0.384986
119297,640.934061,0.362688
127508,615.858450,0.446185
95013,583.378019,0.558279
74359,609.157801,0.469238
123720,663.564657,0.293708
91991,612.473788,0.457807
205131,620.478449,0.430419
25487,619.418388,0.434025
17187,572.067069,0.596519
77678,529.248127,0.728016
36465,611.098519,0.462543
229559,619.690649,0.433098
173790,669.895538,0.275837
132083,594.952987,0.518421
44067,585.801640,0.549978
57489,634.287182,0.384244
3090,598.756510,0.505247
83416,658.510253,0.308450
196687,595.159448,0.517706
160671,517.581424,0.758837
222922,585.831914,0.549874
56659,499.375961,0.801977
42154,651.624709,0.329175
42591,601.099195,0.497128
8143,599.849225,0.501460
130164,629.695731,0.399411
126233,668.630942,0.279352
77543,586.979719,0.545932
145045,563.211558,0.625684
6106,595.159448,0.517706
98735,600.352468,0.499716
200259,618.041398,0.438720
182004,550.241115,0.666757
171303,593.268936,0.524246
76813,574.864458,0.587152
69667,520.965071,0.750149
22360,654.768821,0.319622
240669,578.784686,0.573918
29665,556.254973,0.647983
55059,554.017342,0.655026
163367,464.362104,0.868080
138005,625.664593,0.412889
128661,619.547762,0.433585
188432,489.530353,0.822764
117866,643.575899,0.354266
209289,596.595688,0.512733
45769,609.611623,0.467671
158970,551.027189,0.664331
30838,589.866153,0.535996
125648,663.231643,0.294666
44075,655.538582,0.317306
100986,669.930204,0.275741
223598,612.473788,0.457807
220358,553.580474,0.656393
44122,538.001002,0.703337
123735,572.822974,0.593994
230009,642.600398,0.357365
202254,671.862265,0.270424
41824,546.851465,0.677115
48232,614.224244,0.451790
186789,680.447610,0.247593
153270,575.984373,0.583383
20772,679.751505,0.249395
223388,571.273065,0.599166
70770,606.654368,0.477890
38625,670.661148,0.273722
146918,677.971061,0.254044
186144,616.871731,0.442717
145333,596.062573,0.514579
10948,553.156476,0.657717
243120,551.129591,0.664015
83510,628.748264,0.402566
221299,566.960569,0.613435
68415,655.711993,0.316786
162585,579.262726,0.572297
9412,572.082117,0.596469
50947,605.571174,0.481637
148140,577.809676,0.577220
127162,590.374314,0.534244
117878,593.955754,0.521871
22352,678.148981,0.253577
76223,564.125812,0.622711
77471,694.310201,0.213548
175277,531.032583,0.723090
182220,634.826523,0.382477
217578,571.451927,0.598570
188437,565.081878,0.619592
124111,585.701507,0.550321
201543,556.134110,0.648365
78379,583.034525,0.559453
46723,559.286082,0.638340
69154,635.181321,0.381316
10914,638.810761,0.369519
62669,592.062663,0.528415
230635,625.628508,0.413010
140344,681.462239,0.244982
225345,655.292388,0.318046
18778,647.969895,0.340458
96497,631.285623,0.394136
37223,696.290407,0.208974
41291,627.914506,0.405349
202720,565.557165,0.618038
126639,561.046234,0.632687
73445,671.088986,0.272544
12407,622.049746,0.425087
177512,619.317405,0.434369
247392,699.727908,0.201206
53206,557.341844,0.644538
116944,663.302317,0.294463
113770,580.971371,0.566489
95981,634.422394,0.383801
176118,621.013008,0.428603
79276,660.206765,0.303456
201249,562.276745,0.628714
137787,644.284695,0.352021
13607,670.233632,0.274901
81179,539.678353,0.698462
43560,546.036693,0.679579
219015,557.895569,0.642778
77124,580.413503,0.568388
49106,650.046434,0.334024
167050,532.628541,0.718638
219274,594.621417,0.519568
167112,608.027838,0.473141
161292,657.385743,0.311785
246701,546.903371,0.676958
135191,617.839025,0.439411
93467,555.528676,0.650276
68814,533.020651,0.717538
186274,525.785803,0.737415
51631,536.309345,0.708207
16544,603.723331,0.488036
101061,639.814949,0.366281
242624,581.092543,0.566077
225528,646.562890,0.344851
18330,676.020898,0.259201
19321,648.137880,0.339935
163973,545.850580,0.680141
21035,634.300248,0.384201
68775,682.937193,0.241220
187938,613.152898,0.455471
5670,638.437898,0.370724
203988,648.915763,0.337520
35665,678.057160,0.253818
27006,622.556632,0.423371
89109,557.898696,0.642768
66832,606.301196,0.479111
2879,588.752415,0.539834
105666,612.533986,0.457600
50776,535.918133,0.709326
157021,597.566508,0.509370
78326,648.233725,0.339637
222210,602.393099,0.492644
166940,586.456435,0.547730
82898,644.300604,0.351971
118463,646.500609,0.345046
205658,696.709120,0.208016
49914,566.183057,0.615988
213073,688.280657,0.227922
106822,672.409603,0.268930
174737,535.656254,0.710074
212883,576.936563,0.580171
13632,619.560852,0.433540
86927,653.631562,0.323061
109263,662.765026,0.296013
44339,567.822662,0.610597
93608,650.050822,0.334010
160786,592.969920,0.525280
134408,637.648532,0.373280
179505,564.218054,0.622411
192399,633.909216,0.385485
166139,626.812310,0.409037
183179,711.285972,0.176680
145798,509.478392,0.778793
24659,558.275896,0.641566
57512,654.653238,0.319971
207210,702.636061,0.194805
188882,591.507590,0.530333
109135,590.026935,0.535442
29890,522.354215,0.746522
35643,625.079321,0.414857
55917,557.895569,0.642778
13713,611.207340,0.462168
154215,601.685368,0.495097
86914,574.943195,0.586887
61528,648.566089,0.338604
204832,633.254620,0.387637
63328,713.567087,0.172127
16522,539.546561,0.698847
9843,641.778628,0.359986
8704,669.125788,0.277973
39907,628.527547,0.403302
226956,522.560992,0.745979
146128,602.858622,0.491031
208369,670.175531,0.275062
64697,578.022099,0.576502
30177,611.818025,0.460065
132504,637.864187,0.372581
222310,590.395544,0.534171
245008,711.060635,0.177135
182559,686.690982,0.231824
46688,602.569863,0.492032
106661,596.172882,0.514197
134987,605.396148,0.482243
11766,575.010986,0.586659
170817,708.910001,0.181523
31941,544.006972,0.685675
79937,549.334919,0.669543
166272,561.958577,0.629743
13043,582.902200,0.559905
211908,540.405415,0.696335
125227,609.588437,0.467751
170114,684.484172,0.237316
140986,578.012090,0.576535
230224,612.192573,0.458775
103086,608.872807,0.470222
15805,568.455521,0.608509
14853,613.604719,0.453918
205878,650.362770,0.333049
225425,730.416203,0.141340
155889,563.854236,0.623595
130829,631.954179,0.391925
156971,653.666118,0.322956
156544,661.011768,0.301103
235645,597.785455,0.508612
168803,621.537935,0.426822
103218,684.687271,0.236807
87824,690.003176,0.223748
61554,625.806932,0.412410
21193,671.173861,0.272311
183351,581.071767,0.566148
243169,681.150511,0.245782
7366,584.785974,0.553460
79883,653.487667,0.323497
195888,659.463165,0.305640
74928,648.905929,0.337550
174472,696.326574,0.208891
98620,655.995977,0.315934
65769,590.425785,0.534066
56120,635.261412,0.381054
164351,682.713306,0.241788
67566,675.891744,0.259545
223310,659.811289,0.304616
88195,612.266035,0.458522
114089,701.732671,0.196776
40450,672.880231,0.267649
155896,618.084382,0.438574
151180,637.663740,0.373231
175445,552.829624,0.658737
112750,695.068628,0.211788
212474,631.061614,0.394877
220752,660.729431,0.301927
91562,600.627706,0.498762
71433,602.988991,0.490579
138875,658.425048,0.308702
239427,608.359117,0.471996
80542,569.433102,0.605276
109024,585.831914,0.549874
136494,646.098575,0.346307
247783,572.138456,0.596281
48393,592.784439,0.525921
42438,594.537909,0.519857
230528,653.945116,0.322111
14027,584.323759,0.555043
73351,609.157801,0.469238
105340,641.029047,0.362384
214941,673.972602,0.264691
69631,760.548545,0.097799
34760,584.859813,0.553207
217783,534.263983,0.714031
164733,662.231622,0.297556
222767,715.460580,0.168419
74536,652.220133,0.327354
67748,546.471195,0.678266
175972,548.007499,0.673601
226061,567.224904,0.612565
96957,646.646881,0.344588
238189,629.047923,0.401567
208151,532.478573,0.719058
154735,565.935434,0.616799
205631,530.501490,0.724562
200872,611.008299,0.462854
62791,554.149254,0.654612
45196,550.773904,0.665114
36116,589.553236,0.537075
216436,621.288626,0.427668
170859,653.571965,0.323241
205274,690.923310,0.221540
148254,634.325232,0.384120
145495,707.558766,0.184323
216900,623.744780,0.419355
101976,686.222407,0.232982
238740,565.872070,0.617007
840,576.149586,0.582826
34521,646.402303,0.345354
44713,581.450382,0.564858
171327,659.253023,0.306258
104669,575.871730,0.583763
248188,581.918466,0.563262
15009,531.420806,0.722011
173023,590.709538,0.533087
178377,675.616984,0.260278
97669,644.893609,0.350098
210103,545.978870,0.679754
66694,633.958516,0.385323
11622,613.678674,0.453664
197303,643.789487,0.353589
77109,642.843229,0.356593
18551,623.621891,0.419770
84178,634.982473,0.381966
221103,622.001155,0.425252
84458,631.066176,0.394862
230933,583.167840,0.558997
1970,617.869966,0.439306
197860,644.436586,0.351541
225866,665.976400,0.286820
207471,640.104776,0.365349
184720,594.307208,0.520655
243297,590.317428,0.534440
85963,540.763168,0.695285
105860,624.617088,0.416413
24692,668.737113,0.279056
177282,625.064503,0.414907
18510,630.415295,0.397020
52796,583.446515,0.558045
111255,709.647908,0.180008
37154,635.921191,0.378899
224107,633.701101,0.386168
28324,631.955151,0.391921
240789,598.972591,0.504498
191906,663.759259,0.293148
105085,671.127970,0.272437
150927,668.546063,0.279589
78778,683.370062,0.240123
94780,592.920718,0.525450
139602,576.867317,0.580405
52340,625.501850,0.413436
148810,613.031760,0.455888
72785,632.223286,0.391036
143442,658.272826,0.309153
228394,576.809476,0.580600
188414,623.164699,0.421314
95735,460.447518,0.874172
63112,653.245875,0.324231
232066,673.828132,0.265081
164641,572.774831,0.594155
212175,622.005565,0.425237
182948,562.259732,0.628769
137018,598.514782,0.506084
141126,584.453343,0.554599
159179,612.302466,0.458397
115194,573.972357,0.590146
183908,667.399564,0.282802
171604,664.882939,0.289931
14789,560.324415,0.635010
194025,603.450921,0.488979
57225,638.111978,0.371779
152305,656.879016,0.313295
